salary_id,employee_id,basic_salary,bonus,deductions,net_salary,Pay_Date
SAL009350,EMP01213,149104.27,5161.78,11805.58,142460.47,2025-01-31
SAL009351,EMP00966,109736.64,2496.53,7083.87,105149.3,2024-10-27
SAL009352,EMP00124,72909.11,7396.28,14389.57,65915.82,2026-03-23
SAL009353,EMP00714,91341.08,19537.34,11877.88,99000.54,2025-04-23
SAL009354,EMP00941,47098.4,11613.66,1972.43,56739.63,2025-03-15
SAL009355,EMP00701,39441.27,8877.91,9006.59,39312.59,2025-05-18
SAL009356,EMP00800,109616.44,10893.02,13279.84,107229.62,2024-12-05
SAL009357,EMP00539,98777.23,13222.35,12662.75,99336.83,2025-12-24
SAL009358,EMP00322,125595.26,18409.66,2274.75,141730.17,2026-04-21
SAL009359,EMP00166,140342.91,3837.71,7842.83,136337.79,2026-07-20
SAL009360,EMP00294,103281.53,17237.72,13736.19,106783.06,2026-07-23
SAL009361,EMP00676,84725.85,5961.97,6696.1,83991.72,2026-04-26
SAL009362,EMP00547,73599.24,3807.62,7576.46,69830.4,2025-09-01
SAL009363,EMP00696,72487.91,1263.23,10730.74,63020.4,2026-05-03
SAL009364,EMP00617,44605.86,19907.74,10484.27,54029.33,2026-03-24
SAL009365,EMP01027,141515.25,17651.32,7095.24,152071.33,2026-05-17
SAL009366,EMP00544,63749.61,17899.22,6654.54,74994.29,2025-05-16
SAL009367,EMP00828,50997.72,4724.24,3609.41,52112.55,2025-02-25
SAL009368,EMP00781,128351.9,5862.78,8063.01,126151.67,2024-10-11
SAL009369,EMP00537,118638.56,15284.94,12924.76,120998.74,2026-05-01
SAL009370,EMP00799,25199.09,17193.17,5508.42,36883.84,2024-08-30
SAL009371,EMP00913,59767.51,9548.43,12579.13,56736.81,2026-07-06
SAL009372,EMP00984,36361.95,15518.77,9427.64,42453.08,2024-09-26
SAL009373,EMP00194,111054.94,2758.03,7552.16,106260.81,2026-02-25
SAL009374,EMP00668,82321.24,7336.79,8318.24,81339.79,2025-03-30
SAL009375,EMP00328,102480.7,17093.38,4543.66,115030.42,2025-12-27
SAL009376,EMP00931,76510.35,16165.34,3150.09,89525.6,2025-12-07
SAL009377,EMP00166,125508.58,13734.11,2390.93,136851.76,2025-07-14
SAL009378,EMP01222,87537.94,7500.03,1754.05,93283.92,2025-10-23
SAL009379,EMP00809,121345.78,8701.13,10349.6,119697.31,2026-04-07
SAL009380,EMP00547,147170.59,3595.43,9888.97,140877.05,2026-07-27
SAL009381,EMP00218,123451,9559.41,4994.75,128015.66,2025-07-05
SAL009382,EMP00579,31979.27,6479.23,5897.11,32561.39,2026-06-07
SAL009383,EMP00618,97968.22,10284.37,8893.45,99359.14,2024-09-04
SAL009384,EMP01048,48704.42,2492.8,2439.25,48757.97,2026-06-01
SAL009385,EMP00199,107815.21,15359.63,3858.51,119316.33,2026-06-10
SAL009386,EMP00539,138864.91,12632.2,8182.81,143314.3,2025-10-13
SAL009387,EMP00485,74333.57,2754.34,4719.62,72368.29,2024-09-22
SAL009388,EMP01143,30561.59,19764.74,12053.25,38273.08,2025-05-31
SAL009389,EMP00942,91066.09,11240.37,3956.76,98349.7,2025-05-03
SAL009390,EMP01003,79099.55,13490.53,13295.56,79294.52,2024-12-11
SAL009391,EMP00935,88626.24,9089.28,10686.62,87028.9,2025-02-16
SAL009392,EMP00574,39639.06,5672.29,6630.83,38680.52,2024-09-27
SAL009393,EMP00366,139311.55,9056.57,1554.5,146813.62,2025-06-17
SAL009394,EMP00455,23437.66,17076.99,12654.44,27860.21,2024-08-12
SAL009395,EMP00079,68857.45,10821.67,2388.84,77290.28,2025-12-14
SAL009396,EMP00327,146669.49,15220.41,9318.69,152571.21,2025-01-08
SAL009397,EMP00166,60475.88,5679.61,3171.21,62984.28,2025-01-01
SAL009398,EMP00033,47799.51,4651.32,6100.43,46350.4,2025-02-02
SAL009399,EMP01031,112089.15,16161.17,7489.91,120760.41,2025-01-25
SAL009400,EMP00243,42742.73,13236.04,8065.04,47913.73,2026-06-11
SAL009401,EMP00227,111549.15,7253.83,13641.17,105161.81,2024-10-18
SAL009402,EMP00689,105813.95,18390.17,7148.02,117056.1,2026-03-02
SAL009403,EMP00699,132492.96,1828.91,9072.07,125249.8,2025-05-06
SAL009404,EMP00744,57909.68,14149.46,4487.83,67571.31,2025-12-24
SAL009405,EMP00304,136330.8,7610.74,12028.13,131913.41,2026-07-03
SAL009406,EMP00344,59584.93,5471.47,6117.62,58938.78,2026-04-14
SAL009407,EMP00036,65453.1,6554.29,13438.75,58568.64,2026-07-01
SAL009408,EMP00670,57397.89,19522.27,6057.66,70862.5,2025-09-18
SAL009409,EMP00199,99795.41,6737.59,13186.48,93346.52,2025-08-26
SAL009410,EMP00355,45809.54,7921.84,12044.31,41687.07,2026-05-06
SAL009411,EMP00602,104108.76,17826.58,4338.28,117597.06,2026-01-29
SAL009412,EMP01228,44884.12,4795.58,3650.96,46028.74,2025-06-25
SAL009413,EMP00614,25341.21,13407.06,11348.55,27399.72,2026-02-24
SAL009414,EMP00482,39960.87,18663.92,7480.64,51144.15,2025-10-04
SAL009415,EMP00633,39062.53,8311.8,13933.48,33440.85,2025-03-14
SAL009416,EMP00545,93691.06,2747.4,8294.63,88143.83,2026-01-14
SAL009417,EMP00422,95134.6,18708.95,11816.29,102027.26,2025-08-23
SAL009418,EMP00674,72642.86,2441.05,9709.63,65374.28,2025-11-04
SAL009419,EMP00496,108157.49,19314.27,8051.71,119420.05,2025-08-08
SAL009420,EMP00365,59071.26,18369.24,13898.97,63541.53,2025-04-12
SAL009421,EMP00096,58925.73,4638.77,12746.96,50817.54,2026-07-07
SAL009422,EMP00239,80447.46,6459.45,2360.64,84546.27,2025-06-12
SAL009423,EMP00274,90631.72,19421.63,2133.5,107919.85,2026-02-19
SAL009424,EMP00642,123784.7,17677.59,13630.09,127832.2,2026-08-10
SAL009425,EMP00998,60067.65,6934.82,7179.84,59822.63,2025-02-12
SAL009426,EMP00198,57418.56,19934.79,10893.07,66460.28,2024-08-13
SAL009427,EMP00374,44526.08,2913.93,14544.79,32895.22,2025-10-19
SAL009428,EMP00999,62770.19,3325.97,2318.5,63777.66,2025-11-07
SAL009429,EMP00466,107447.09,18959.81,10742.34,115664.56,2024-11-15
SAL009430,EMP00458,43057.58,8151.02,14311.96,36896.64,2025-08-17
SAL009431,EMP00556,51450.46,12695.07,6119.28,58026.25,2025-05-22
SAL009432,EMP00155,134370.06,16181.43,2969.98,147581.51,2024-12-12
SAL009433,EMP00830,35221.35,1583.63,5484.94,31320.04,2025-10-15
SAL009434,EMP00897,82153.1,8875.16,2441.97,88586.29,2025-02-23
SAL009435,EMP00583,22539.67,3648.06,10135.01,16052.72,2026-06-06
SAL009436,EMP00794,83900.7,8209.19,2827.8,89282.09,2026-04-22
SAL009437,EMP00363,63380.13,6501.12,5547.66,64333.59,2026-02-03
SAL009438,EMP00801,138901.74,1641.68,7527.94,133015.48,2026-05-21
SAL009439,EMP00330,85646.55,2310.66,8828.45,79128.76,2026-06-24
SAL009440,EMP00944,79408.14,3165.63,1946.19,80627.58,2025-09-23
SAL009441,EMP00181,56332.96,14401.57,3384.39,67350.14,2026-01-25
SAL009442,EMP00180,83629.97,3111.51,12711.4,74030.08,2024-09-25
SAL009443,EMP00794,124902.91,12005.18,3489.41,133418.68,2026-07-02
SAL009444,EMP00681,98052.56,18881.61,8180.42,108753.75,2025-02-07
SAL009445,EMP00350,140467.23,9061.29,2923.98,146604.54,2026-04-28
SAL009446,EMP01037,57693.44,12687.66,6230.38,64150.72,2026-05-13
SAL009447,EMP00536,144357.73,11415.11,9236.44,146536.4,2024-08-29
SAL009448,EMP00176,67543.82,2664.27,13781.56,56426.53,2026-05-14
SAL009449,EMP00912,104932.04,16737.98,3130.21,118539.81,2024-12-19
SAL009450,EMP01220,63645.48,1225.21,5777.95,59092.74,2025-07-05
SAL009451,EMP01124,78086.9,8280.1,2469.16,83897.84,2025-09-04
SAL009452,EMP00461,100202.43,8126.12,1592.28,106736.27,2026-03-01
SAL009453,EMP00368,106622.9,9207.02,2117.57,113712.35,2026-04-27
SAL009454,EMP01182,69452.32,18259.42,10137.73,77574.01,2026-05-21
SAL009455,EMP01221,101273.79,10532.12,10714.27,101091.64,2026-04-16
SAL009456,EMP01058,144686.52,7510.8,11041.18,141156.14,2026-06-26
SAL009457,EMP00618,118514.36,16448.73,8881.16,126081.93,2025-04-21
SAL009458,EMP00519,58723.74,7206.84,6104.8,59825.78,2026-03-24
SAL009459,EMP00270,89680.13,14986.13,7426.07,97240.19,2025-07-15
SAL009460,EMP00571,74899.26,19487.39,1985.07,92401.58,2024-08-17
SAL009461,EMP00696,43149.61,3310.08,9532.12,36927.57,2025-05-24
SAL009462,EMP00782,99150.6,10832.73,2036.28,107947.05,2024-09-13
SAL009463,EMP00558,27752.09,5294.12,2215.04,30831.17,2024-12-05
SAL009464,EMP00018,22890.3,13102.22,3171.23,32821.29,2025-12-24
SAL009465,EMP01230,63657.25,1160.61,4163.03,60654.83,2026-02-13
SAL009466,EMP00350,53013.35,11117.02,7244.62,56885.75,2025-07-30
SAL009467,EMP00916,101285.09,15707.22,14536.49,102455.82,2026-03-23
SAL009468,EMP01077,26453.62,18974.47,13930.18,31497.91,2025-07-14
SAL009469,EMP01130,81493.84,4978.66,8134.29,78338.21,2024-12-01
SAL009470,EMP01041,131773.64,13895.73,7243.6,138425.77,2024-11-06
SAL009471,EMP00962,32990.3,17663.81,1197.84,49456.27,2025-01-02
SAL009472,EMP00456,86958.84,18677.22,3882.13,101753.93,2025-07-23
SAL009473,EMP00966,48235.6,4188.95,1353.3,51071.25,2026-02-06
SAL009474,EMP01138,90057.46,19770.37,10520.9,99306.93,2024-09-04
SAL009475,EMP00790,53879.65,3291.39,13846.76,43324.28,2025-06-11
SAL009476,EMP00147,87034.79,18783.42,10678.48,95139.73,2026-02-04
SAL009477,EMP00745,141507.94,8625.04,12808.78,137324.2,2026-01-10
SAL009478,EMP00042,79520.62,9544.56,4189.04,84876.14,2025-01-18
SAL009479,EMP00244,142809.5,4544.03,10130.28,137223.25,2026-02-20
SAL009480,EMP00237,80338.99,5961.31,12503.08,73797.22,2024-11-19
SAL009481,EMP00767,79913.89,15718.47,12084.78,83547.58,2026-06-11
SAL009482,EMP00623,122467.48,13966.11,1632.91,134800.68,2024-09-27
SAL009483,EMP00995,46125.91,10011.25,13722.22,42414.94,2026-06-28
SAL009484,EMP00296,61723.01,14073.02,3490.22,72305.81,2026-05-12
SAL009485,EMP00238,103656.66,19757.61,9778.04,113636.23,2025-11-14
SAL009486,EMP00025,36376.25,8016,12839.84,31552.41,2025-08-30
SAL009487,EMP00988,100212.21,15565.44,14453.27,101324.38,2026-06-12
SAL009488,EMP00659,50925.97,9234.16,8458.5,51701.63,2026-07-22
SAL009489,EMP00022,113889.78,1007.01,3379.18,111517.61,2025-11-07
SAL009490,EMP00852,148516.8,12750.17,2646.25,158620.72,2024-10-07
SAL009491,EMP00836,96683.93,17536.29,2130.49,112089.73,2024-08-16
SAL009492,EMP01112,68497.48,18449.22,8453.61,78493.09,2025-04-11
SAL009493,EMP00195,121565.39,7238.02,13760.96,115042.45,2026-03-18
SAL009494,EMP01065,120114.92,4886.64,7097.64,117903.92,2026-06-16
SAL009495,EMP00502,92244.88,4508.11,7606.12,89146.87,2025-01-16
SAL009496,EMP00744,88623.09,4773.73,14038,79358.82,2025-10-05
SAL009497,EMP00936,36199.24,16164.34,13221.31,39142.27,2024-10-07
SAL009498,EMP00544,20101.48,12646.34,11052.27,21695.55,2025-11-17
SAL009499,EMP00650,120909.15,4223.4,4118.4,121014.15,2024-10-13
SAL009500,EMP01094,90980.15,13092.15,12629.42,91442.88,2026-01-07
SAL009501,EMP00566,88130.37,4282.43,5005.64,87407.16,2024-12-17
SAL009502,EMP00709,40540.66,2857.96,2506.86,40891.76,2026-02-16
SAL009503,EMP00857,140726.87,2415.51,2536.71,140605.67,2025-05-03
SAL009504,EMP00446,26504.02,1021.43,1268.93,26256.52,2025-06-20
SAL009505,EMP00197,116601.35,19567.6,6031.8,130137.15,2024-11-06
SAL009506,EMP00684,41609.19,19503.75,10510.25,50602.69,2025-03-08
SAL009507,EMP00403,133050.23,10119.84,2742.08,140427.99,2024-12-30
SAL009508,EMP01125,64089.19,14889.85,10201.85,68777.19,2024-08-28
SAL009509,EMP01040,136755.71,8886.27,2851.32,142790.66,2025-05-27
SAL009510,EMP00601,50415.5,2568.3,8512.67,44471.13,2026-05-03
SAL009511,EMP00498,95391.38,7226.86,14924.96,87693.28,2026-03-17
SAL009512,EMP00829,43352.96,18014.55,3462.25,57905.26,2025-11-04
SAL009513,EMP00740,141784.32,19847.08,14940.63,146690.77,2026-02-04
SAL009514,EMP00253,143390.44,4246.74,9471.52,138165.66,2025-06-07
SAL009515,EMP00204,70837.28,12451.91,8458.43,74830.76,2025-11-11
SAL009516,EMP00616,146767.44,12199.93,9342.14,149625.23,2024-09-02
SAL009517,EMP00922,60165.79,16717.8,4736.57,72147.02,2026-01-24
SAL009518,EMP00560,31912.58,6265.19,6295.96,31881.81,2025-05-08
SAL009519,EMP00585,55499.25,4965.52,7589.88,52874.89,2024-09-15
SAL009520,EMP00057,102451.6,8086.73,5198.09,105340.24,2024-09-24
SAL009521,EMP00004,68759.03,15611.05,14152.55,70217.53,2026-04-22
SAL009522,EMP00925,141325.36,14149.74,10218.21,145256.89,2026-05-01
SAL009523,EMP00999,29463.41,2107.69,7069.76,24501.34,2025-07-14
SAL009524,EMP00715,122503.59,16591.09,7291.29,131803.39,2025-10-07
SAL009525,EMP00635,36411.75,11290.01,5111.93,42589.83,2024-12-14
SAL009526,EMP01076,90570.7,5073.42,8798.65,86845.47,2025-05-16
SAL009527,EMP00229,103432.17,4447.19,6333.2,101546.16,2025-08-06
SAL009528,EMP01136,49782.69,4209.01,3345.74,50645.96,2026-03-24
SAL009529,EMP00242,84191.48,15845.89,14755.95,85281.42,2025-05-28
SAL009530,EMP00314,76661.31,16345.46,10793.24,82213.53,2025-05-26
SAL009531,EMP01128,83647.98,15805.28,11461.29,87991.97,2025-11-18
SAL009532,EMP00360,42389.43,8740.16,14681.91,36447.68,2025-11-27
SAL009533,EMP00140,141450.8,13712.41,7438.3,147724.91,2025-07-25
SAL009534,EMP00210,105469.67,13443.04,3096.55,115816.16,2024-11-20
SAL009535,EMP00726,82370.71,11116.15,1851.66,91635.2,2026-05-14
SAL009536,EMP00447,49645.8,6834.83,3387.57,53093.06,2025-05-07
SAL009537,EMP00560,99174.57,8059.44,11791.21,95442.8,2024-12-11
SAL009538,EMP00316,41814.19,14091.39,2188.34,53717.24,2025-07-18
SAL009539,EMP00711,55806.41,6608.54,7920.05,54494.9,2026-02-07
SAL009540,EMP00551,23524.21,4565.02,1698.16,26391.07,2024-08-15
SAL009541,EMP00091,141130.21,16920,5818.9,152231.31,2026-01-14
SAL009542,EMP00175,90582.69,7659.58,1867.29,96374.98,2026-06-19
SAL009543,EMP00452,64057.76,10200.15,2036.1,72221.81,2026-04-10
SAL009544,EMP01126,39812.18,12965.95,9914.96,42863.17,2025-11-13
SAL009545,EMP00317,101538.38,7869.58,8493.62,100914.34,2026-05-05
SAL009546,EMP00462,72320.29,5168.42,8383.02,69105.69,2026-05-02
SAL009547,EMP00774,112486.49,5577.01,10124.22,107939.28,2025-08-14
SAL009548,EMP00787,91250.71,15215.25,7225.15,99240.81,2025-04-13
SAL009549,EMP00928,114761.64,3921.79,1670.95,117012.48,2025-01-31
SAL009550,EMP00186,128852.14,13385.57,2440.5,139797.21,2026-04-01
SAL009551,EMP00263,86820.53,15157.92,7444.49,94533.96,2025-09-20
SAL009552,EMP00847,67455.15,3154.08,11746.57,58862.66,2025-07-15
SAL009553,EMP00034,84267.44,16776.69,7401.59,93642.54,2026-07-25
SAL009554,EMP00989,78875.65,5796.42,2547.62,82124.45,2026-01-20
SAL009555,EMP00168,46163.46,2050.45,11142.33,37071.58,2024-08-18
SAL009556,EMP00328,30245.25,15406.63,11575.91,34075.97,2026-01-13
SAL009557,EMP00795,68096.16,13011.27,8511.2,72596.23,2025-04-02
SAL009558,EMP00360,78530.73,5079.74,8723.25,74887.22,2026-07-20
SAL009559,EMP00070,69361.7,7032.95,12223.23,64171.42,2025-10-17
SAL009560,EMP00728,108359.18,13069.12,6726.81,114701.49,2026-03-28
SAL009561,EMP00696,104166.83,9839.13,7186.06,106819.9,2025-05-19
SAL009562,EMP00724,49010.06,14107.19,14037.33,49079.92,2026-04-23
SAL009563,EMP00772,85925.98,3319.8,12873.51,76372.27,2025-05-21
SAL009564,EMP00208,45698.98,5558.02,6974.22,44282.78,2026-02-26
SAL009565,EMP00446,124031.58,18469.13,10526.93,131973.78,2025-07-23
SAL009566,EMP00396,119987.82,15552.95,9939.08,125601.69,2026-03-02
SAL009567,EMP00052,25088.42,13850.31,9319.28,29619.45,2024-09-05
SAL009568,EMP00700,103455.7,7130.94,13372.34,97214.3,2026-03-28
SAL009569,EMP00244,54476.99,14022.12,10279.56,58219.55,2024-08-29
SAL009570,EMP01006,23110.26,1431.36,7713.14,16828.48,2026-02-07
SAL009571,EMP00678,123652.73,16495.91,5486.26,134662.38,2024-10-09
SAL009572,EMP01225,83556.03,7097.41,6215.17,84438.27,2026-04-05
SAL009573,EMP00951,121754.58,13640.19,2652.9,132741.87,2026-08-01
SAL009574,EMP00325,65233.9,11276.22,12066.93,64443.19,2025-01-17
SAL009575,EMP00499,124897.1,7268.79,3128.26,129037.63,2025-10-25
SAL009576,EMP00232,90472.63,2085.26,5265.08,87292.81,2024-09-13
SAL009577,EMP00359,127258.13,12051.9,11541.42,127768.61,2026-03-07
SAL009578,EMP00693,115199.35,9876.92,5068.68,120007.59,2026-02-14
SAL009579,EMP00578,109251.24,17644.78,13951.59,112944.43,2025-04-03
SAL009580,EMP00052,31082.03,5636.97,13091,23628,2025-06-15
SAL009581,EMP00867,134654.46,11511.98,2678.54,143487.9,2025-08-05
SAL009582,EMP01098,121465.42,13695.36,4818.9,130341.88,2025-01-06
SAL009583,EMP00934,61863.85,16660.6,2037.2,76487.25,2026-03-20
SAL009584,EMP00255,95120.55,9825.79,11803.7,93142.64,2025-09-25
SAL009585,EMP00222,125372.14,17032.12,14886.19,127518.07,2026-02-15
SAL009586,EMP00163,132998,7913.5,10457.45,130454.05,2026-08-06
SAL009587,EMP00622,66376.5,5462.02,11875.2,59963.32,2025-08-13
SAL009588,EMP00088,25836.57,4266.78,14167.86,15935.49,2025-07-14
SAL009589,EMP00223,53778.63,11978.45,5583.69,60173.39,2025-07-07
SAL009590,EMP00679,127808.74,19442.36,1423.42,145827.68,2026-01-01
SAL009591,EMP00380,27228.42,4694.17,3814.21,28108.38,2025-08-29
SAL009592,EMP00265,107187.83,6214.5,14775.52,98626.81,2025-08-10
SAL009593,EMP01195,84672.63,1898.04,2221.56,84349.11,2024-10-18
SAL009594,EMP00749,21791.85,9759.47,11514.53,20036.79,2025-04-04
SAL009595,EMP00711,75681.09,2386.85,9178.29,68889.65,2025-11-19
SAL009596,EMP01063,82883.93,9293.49,2422.59,89754.83,2026-07-25
SAL009597,EMP00617,78113.18,11398.69,8666.69,80845.18,2025-12-04
SAL009598,EMP00865,20035.23,2799.94,1733.13,21102.04,2025-09-01
SAL009599,EMP00825,70692.06,14392.83,8025.12,77059.77,2024-09-27
SAL009600,EMP00424,43101.65,3316.7,7277.16,39141.19,2024-12-19
SAL009601,EMP00303,65935.3,6327.4,2419.4,69843.3,2026-06-11
SAL009602,EMP00052,73377.14,12841.29,10203.04,76015.39,2024-11-11
SAL009603,EMP00051,36886.7,1031.48,1351.39,36566.79,2025-02-02
SAL009604,EMP00181,46218.01,18341.33,6055.63,58503.71,2024-09-14
SAL009605,EMP00133,64705.76,11713.69,13340.8,63078.65,2025-07-30
SAL009606,EMP01130,21197.93,15843.77,10817.01,26224.69,2025-01-10
SAL009607,EMP00373,98671.15,6294.24,13557.59,91407.8,2026-04-09
SAL009608,EMP00284,110416.79,15539.37,4159.23,121796.93,2026-02-12
SAL009609,EMP00547,31224.75,12703.6,10828.33,33100.02,2024-10-07
SAL009610,EMP00943,142639.42,8317.52,1181.03,149775.91,2026-05-27
SAL009611,EMP00463,81235.58,15858.27,10425.75,86668.1,2026-06-08
SAL009612,EMP00168,76348.59,6013.58,6413.18,75948.99,2024-11-20
SAL009613,EMP00357,32889.75,16784.29,6782.94,42891.1,2024-09-02
SAL009614,EMP00462,118497.06,9730.23,3962.57,124264.72,2026-07-23
SAL009615,EMP00925,55090.68,18721.23,8146.6,65665.31,2026-04-27
SAL009616,EMP00919,33757.29,17858.04,10302.11,41313.22,2025-04-23
SAL009617,EMP00777,55922.46,9707.19,8779.36,56850.29,2026-01-18
SAL009618,EMP00951,126582.21,2411.44,4411.44,124582.21,2025-06-01
SAL009619,EMP00774,49169.82,18790.19,7836.07,60123.94,2026-06-29
SAL009620,EMP00546,86090.01,17817.74,9731.92,94175.83,2025-12-21
SAL009621,EMP00791,81960.9,1274.72,13360.47,69875.15,2026-02-07
SAL009622,EMP00282,106624.84,16780.88,9884.11,113521.61,2025-06-14
SAL009623,EMP01009,133801.42,1887.62,4687.72,131001.32,2025-11-18
SAL009624,EMP00631,37619.18,18966.37,1079.55,55506,2025-07-22
SAL009625,EMP00255,115146.58,15214.44,12668.11,117692.91,2025-08-19
SAL009626,EMP00079,28960.8,2597.35,3756.58,27801.57,2024-11-29
SAL009627,EMP00339,103796.84,15199.06,10245.87,108750.03,2025-12-06
SAL009628,EMP00319,52451.9,19776.88,5590.49,66638.29,2025-03-26
SAL009629,EMP01200,34155.8,13803.68,9013.92,38945.56,2025-06-28
SAL009630,EMP00499,131825.8,14028.46,3246.31,142607.95,2026-08-06
SAL009631,EMP00128,96993.46,5438.67,12105.65,90326.48,2025-10-31
SAL009632,EMP00595,21799.03,2539.27,6700.33,17637.97,2026-06-21
SAL009633,EMP00468,42188.65,5890.42,5488.15,42590.92,2026-07-23
SAL009634,EMP00831,99969.9,16081.05,12970.82,103080.13,2025-07-05
SAL009635,EMP00298,141714.76,8419.26,6317.22,143816.8,2024-08-12
SAL009636,EMP00328,68422.19,5453.54,1316.99,72558.74,2025-05-12
SAL009637,EMP01188,76513.19,13916.06,12845.5,77583.75,2025-06-27
SAL009638,EMP00657,59398.42,10271.18,5240.97,64428.63,2024-09-15
SAL009639,EMP00013,96105.11,11654.22,14724.84,93034.49,2026-06-20
SAL009640,EMP01229,148294.8,1323.74,12735.2,136883.34,2025-08-27
SAL009641,EMP00897,64048.27,18540.42,9736.47,72852.22,2026-08-08
SAL009642,EMP00147,122370.57,4654.51,13896.02,113129.06,2025-05-05
SAL009643,EMP00462,108465.45,16279.62,12199.01,112546.06,2026-05-20
SAL009644,EMP00003,118285.15,16677.88,7835.47,127127.56,2025-07-09
SAL009645,EMP00386,30764.47,2259.62,3265.26,29758.83,2026-03-01
SAL009646,EMP00778,101495.49,2619.7,9825.02,94290.17,2025-01-15
SAL009647,EMP00963,32710.17,17069.73,13290.94,36488.96,2026-01-09
SAL009648,EMP00404,93041.82,9900.4,4740.91,98201.31,2024-10-19
SAL009649,EMP00085,127207.63,13984.66,11105.79,130086.5,2025-03-15
SAL009650,EMP00127,140150.99,1937.49,4492.83,137595.65,2025-09-28
SAL009651,EMP01205,112102.39,17491.16,14170.27,115423.28,2026-05-27
SAL009652,EMP01145,86235.92,3219.89,7971.31,81484.5,2025-03-15
SAL009653,EMP00495,127522.05,12310.36,9732.23,130100.18,2024-09-24
SAL009654,EMP00715,23207.55,19375.42,2797.18,39785.79,2025-10-13
SAL009655,EMP00531,58479.5,15752.05,6855.35,67376.2,2024-11-28
SAL009656,EMP00612,45453.49,10268.6,6839.79,48882.3,2026-01-10
SAL009657,EMP00272,35708.67,12177.62,7778.75,40107.54,2024-08-30
SAL009658,EMP01005,57955.28,14938.63,5674.22,67219.69,2025-06-25
SAL009659,EMP00782,123565.12,18936.75,2879.59,139622.28,2026-08-08
SAL009660,EMP00289,127522.65,12819.4,2034.29,138307.76,2025-03-04
SAL009661,EMP00121,118599.65,10783.33,1279.25,128103.73,2024-11-14
SAL009662,EMP01156,89880.29,6607.19,6020.91,90466.57,2025-05-06
SAL009663,EMP00022,24173.36,8977.35,2919.8,30230.91,2025-11-01
SAL009664,EMP00676,102918.74,15739.25,12343.63,106314.36,2026-06-23
SAL009665,EMP00303,140644.63,18692.63,12766.02,146571.24,2026-02-09
SAL009666,EMP00727,108089.86,16750.66,10791.38,114049.14,2025-02-15
SAL009667,EMP00984,45291.16,17012.51,6390.4,55913.27,2026-06-07
SAL009668,EMP00841,109726.75,3332.15,12987.37,100071.53,2025-05-12
SAL009669,EMP00978,130675.51,9923.13,13196.98,127401.66,2025-07-02
SAL009670,EMP01179,38376.35,13331.89,12189.88,39518.36,2024-10-07
SAL009671,EMP00659,85890.39,18335.81,3335.24,100890.96,2025-05-22
SAL009672,EMP00036,129359.87,11932.31,12473.12,128819.06,2025-12-13
SAL009673,EMP00304,56802.11,19393.54,12145.64,64050.01,2025-11-29
SAL009674,EMP00662,22356.24,7889.23,10768.74,19476.73,2025-12-10
SAL009675,EMP00459,118871.92,16386.01,13985.28,121272.65,2025-03-12
SAL009676,EMP01100,108785.46,2998.49,6394.1,105389.85,2025-05-15
SAL009677,EMP00718,101902.79,5485.7,5022.8,102365.69,2025-02-19
SAL009678,EMP00614,25666.57,16651.42,5224.53,37093.46,2024-09-17
SAL009679,EMP00862,117259.35,13719.74,13885.5,117093.59,2025-07-11
SAL009680,EMP00939,63752.43,13907.24,9972.9,67686.77,2025-11-08
SAL009681,EMP00863,123665.42,5286.12,11059.39,117892.15,2025-10-22
SAL009682,EMP00893,82513.86,9641.07,2719.89,89435.04,2025-03-19
SAL009683,EMP00031,38886.32,2770.43,3369.15,38287.6,2024-08-27
SAL009684,EMP00573,121687.45,13022.34,6968.57,127741.22,2025-06-25
SAL009685,EMP00305,109918.68,15090.03,1261.15,123747.56,2026-06-10
SAL009686,EMP00247,45115.72,3876.57,12452.83,36539.46,2025-01-08
SAL009687,EMP00159,46253.04,14130.77,6131.01,54252.8,2025-12-13
SAL009688,EMP00420,138390.6,13349.12,11785.35,139954.37,2024-08-27
SAL009689,EMP00241,91116.63,4061.02,8153.39,87024.26,2025-10-18
SAL009690,EMP01168,114868.99,8889.5,11780.26,111978.23,2024-09-21
SAL009691,EMP00452,89411.54,15348.95,10122.57,94637.92,2025-02-17
SAL009692,EMP01199,44579.7,4541.97,2271.37,46850.3,2025-02-28
SAL009693,EMP00119,37000.7,16539.89,13556.05,39984.54,2026-03-31
SAL009694,EMP00167,61407.39,8768.98,2375.21,67801.16,2025-12-26
SAL009695,EMP00286,117680.07,6928.31,9924.43,114683.95,2024-09-09
SAL009696,EMP00150,88550.46,6566.91,2248.17,92869.2,2026-02-10
SAL009697,EMP00947,43994.3,12934.3,9628.84,47299.76,2025-06-24
SAL009698,EMP00912,74682.15,17360.04,12535.27,79506.92,2025-04-29
SAL009699,EMP00907,128272.29,6735.4,10650.95,124356.74,2024-12-16
SAL009700,EMP01210,99173.1,10781.62,4694.88,105259.84,2024-08-29
SAL009701,EMP00533,146813.07,9312.62,8477,147648.69,2026-03-17
SAL009702,EMP00693,62409.6,11896.8,1742.6,72563.8,2024-12-14
SAL009703,EMP00915,51465.96,9511.99,8524.24,52453.71,2025-09-21
SAL009704,EMP01028,101019.83,16596.24,9721.2,107894.87,2025-06-27
SAL009705,EMP00973,139204.08,6925.53,10250.07,135879.54,2024-08-25
SAL009706,EMP00317,22871.41,2365.28,13718.63,11518.06,2026-02-09
SAL009707,EMP00168,145227.33,10958.27,1880.14,154305.46,2026-07-31
